event_id,account_id,user_id,event_type,event_time
EVT002248,ACCT0100,USER00081,login,2025-09-22T17:59:57.834381
EVT002249,ACCT0220,USER00585,feat_A,2025-11-06T06:30:57.834381
EVT002250,ACCT0028,USER00940,api_call,2025-09-01T22:19:57.834381
EVT002251,ACCT0200,USER00064,api_call,2025-07-16T07:58:57.834381
EVT002252,ACCT0202,USER00854,login,2025-08-11T12:47:57.834381
EVT002253,ACCT0219,USER00330,feat_B,2025-07-23T14:59:57.834381
EVT002254,ACCT0230,USER00813,feat_A,2025-09-12T17:35:57.834381
EVT002255,ACCT0044,USER00017,login,2025-05-28T10:50:57.834381
EVT002256,ACCT0036,USER00732,feat_B,2025-07-21T21:25:57.834381
EVT002257,ACCT0249,USER00252,feat_B,2025-05-22T16:36:57.834381
EVT002258,ACCT0247,USER00922,login,2025-05-30T03:18:57.834381
EVT002259,ACCT0236,USER00920,feat_B,2025-10-02T03:00:57.834381
EVT002260,ACCT0006,USER00004,feat_A,2025-09-22T04:20:57.834381
EVT002261,ACCT0144,USER00023,feat_B,2025-07-07T13:27:57.834381
EVT002262,ACCT0290,USER00323,api_call,2025-07-11T06:34:57.834381
EVT002263,ACCT0177,USER00794,feat_A,2025-08-21T14:47:57.834381
EVT002264,ACCT0080,USER00692,feat_A,2025-07-09T21:44:57.834381
EVT002265,ACCT0195,USER00312,api_call,2025-08-17T18:59:57.834381
EVT002266,ACCT0259,USER00131,api_call,2025-09-26T01:21:57.834381
EVT002267,ACCT0229,USER00858,feat_A,2025-07-20T10:26:57.834381
EVT002268,ACCT0059,USER00609,feat_B,2025-10-05T12:28:57.834381
EVT002269,ACCT0273,USER00292,feat_A,2025-05-23T23:13:57.834381
EVT002270,ACCT0268,USER00532,login,2025-11-06T06:53:57.834381
EVT002271,ACCT0010,USER00981,feat_A,2025-06-05T02:00:57.834381
EVT002272,ACCT0270,USER00206,api_call,2025-08-15T07:08:57.834381
EVT002273,ACCT0246,USER00713,login,2025-10-19T22:24:57.834381
EVT002274,ACCT0112,USER00874,feat_B,2025-08-29T18:49:57.834381
EVT002275,ACCT0087,USER00475,api_call,2025-06-24T10:13:57.834381
EVT002276,ACCT0172,USER00664,api_call,2025-07-05T01:04:57.834381
EVT002277,ACCT0024,USER00170,api_call,2025-10-28T18:46:57.834381
EVT002278,ACCT0275,USER00644,feat_B,2025-07-22T16:12:57.834381
EVT002279,ACCT0066,USER00202,api_call,2025-11-11T09:01:57.834381
EVT002280,ACCT0220,USER00774,login,2025-06-07T07:42:57.834381
EVT002281,ACCT0161,USER00477,feat_A,2025-10-28T05:57:57.834381
EVT002282,ACCT0067,USER00627,login,2025-05-28T19:33:57.834381
EVT002283,ACCT0138,USER00203,api_call,2025-07-29T05:50:57.834381
EVT002284,ACCT0206,USER00836,api_call,2025-08-22T08:16:57.834381
EVT002285,ACCT0298,USER00773,login,2025-07-20T16:56:57.834381
EVT002286,ACCT0096,USER00787,feat_B,2025-06-15T21:08:57.834381
EVT002287,ACCT0178,USER00569,login,2025-06-03T14:00:57.834381
EVT002288,ACCT0177,USER00203,api_call,2025-09-09T18:12:57.834381
EVT002289,ACCT0084,USER00377,feat_B,2025-06-01T20:16:57.834381
EVT002290,ACCT0156,USER00077,api_call,2025-11-08T13:16:57.834381
EVT002291,ACCT0013,USER00461,api_call,2025-11-11T01:05:57.834381
EVT002292,ACCT0199,USER00674,login,2025-05-20T10:02:57.834381
EVT002293,ACCT0014,USER00907,feat_A,2025-10-26T19:48:57.834381
EVT002294,ACCT0215,USER00612,feat_A,2025-10-29T17:31:57.834381
EVT002295,ACCT0013,USER00883,feat_B,2025-08-17T01:29:57.834381
EVT002296,ACCT0154,USER00516,api_call,2025-09-20T00:37:57.834381
EVT002297,ACCT0197,USER00412,api_call,2025-08-15T17:37:57.834381
EVT002298,ACCT0249,USER00094,feat_B,2025-10-13T12:01:57.834381
EVT002299,ACCT0234,USER00410,feat_B,2025-06-04T07:53:57.834381
EVT002300,ACCT0111,USER00334,feat_B,2025-07-19T11:10:57.834381
EVT002301,ACCT0141,USER00312,feat_B,2025-10-05T06:23:57.834381
EVT002302,ACCT0011,USER00418,feat_A,2025-11-08T17:59:57.834381
EVT002303,ACCT0227,USER00301,api_call,2025-07-17T03:23:57.834381
EVT002304,ACCT0281,USER00855,feat_A,2025-06-16T22:57:57.834381
EVT002305,ACCT0177,USER00472,feat_B,2025-06-11T05:01:57.834381
EVT002306,ACCT0089,USER00297,api_call,2025-06-28T15:00:57.834381
EVT002307,ACCT0046,USER00508,api_call,2025-08-07T02:22:57.834381
EVT002308,ACCT0098,USER00416,feat_A,2025-07-21T15:25:57.834381
EVT002309,ACCT0094,USER00440,feat_A,2025-07-16T11:43:57.834381
EVT002310,ACCT0285,USER00998,api_call,2025-08-16T23:33:57.834381
EVT002311,ACCT0242,USER00527,feat_A,2025-09-18T13:30:57.834381
EVT002312,ACCT0215,USER00379,feat_A,2025-10-14T01:26:57.834381
EVT002313,ACCT0142,USER00910,feat_A,2025-08-05T22:40:57.834381
EVT002314,ACCT0233,USER00769,api_call,2025-05-30T18:51:57.834381
EVT002315,ACCT0157,USER00511,feat_A,2025-07-11T09:26:57.834381
EVT002316,ACCT0024,USER00308,api_call,2025-11-03T03:51:57.834381
EVT002317,ACCT0246,USER00649,login,2025-05-30T21:51:57.834381
EVT002318,ACCT0229,USER00167,feat_B,2025-09-07T05:17:57.834381
EVT002319,ACCT0058,USER00605,login,2025-06-29T20:14:57.834381
EVT002320,ACCT0099,USER00697,api_call,2025-11-11T12:21:57.834381
EVT002321,ACCT0219,USER00141,feat_B,2025-06-11T03:22:57.834381
EVT002322,ACCT0145,USER00862,feat_A,2025-06-02T06:27:57.834381
EVT002323,ACCT0166,USER00985,feat_B,2025-09-25T02:42:57.834381
EVT002324,ACCT0233,USER00498,feat_A,2025-07-15T22:20:57.834381
EVT002325,ACCT0181,USER00744,feat_B,2025-07-21T15:24:57.834381
EVT002326,ACCT0092,USER00591,feat_A,2025-05-21T20:12:57.834381
EVT002327,ACCT0279,USER00901,login,2025-08-28T21:11:57.834381
EVT002328,ACCT0272,USER00928,login,2025-07-01T20:20:57.834381
EVT002329,ACCT0162,USER00433,feat_B,2025-11-02T14:35:57.834381
EVT002330,ACCT0263,USER00865,feat_B,2025-08-21T03:50:57.834381
EVT002331,ACCT0066,USER00819,login,2025-08-17T09:19:57.834381
EVT002332,ACCT0200,USER00890,feat_B,2025-09-03T18:21:57.834381
EVT002333,ACCT0007,USER00321,feat_A,2025-06-07T01:26:57.834381
EVT002334,ACCT0241,USER00321,api_call,2025-08-01T16:04:57.834381
EVT002335,ACCT0126,USER00595,api_call,2025-07-21T09:05:57.834381
EVT002336,ACCT0205,USER00295,feat_B,2025-09-25T13:41:57.834381
EVT002337,ACCT0134,USER00455,api_call,2025-08-13T16:21:57.834381
EVT002338,ACCT0033,USER00830,login,2025-08-09T18:59:57.834381
EVT002339,ACCT0154,USER00614,feat_B,2025-09-21T01:18:57.834381
EVT002340,ACCT0061,USER00177,api_call,2025-07-22T20:19:57.834381
EVT002341,ACCT0152,USER00472,feat_A,2025-10-28T23:53:57.834381
EVT002342,ACCT0282,USER00986,feat_B,2025-07-26T00:24:57.834381
EVT002343,ACCT0104,USER00540,feat_B,2025-10-29T08:04:57.834381
EVT002344,ACCT0084,USER00526,feat_A,2025-05-26T04:27:57.834381
EVT002345,ACCT0240,USER00387,feat_A,2025-08-18T05:40:57.834381
EVT002346,ACCT0276,USER00175,feat_B,2025-07-01T11:21:57.834381
EVT002347,ACCT0261,USER00436,feat_A,2025-09-21T09:27:57.834381
EVT002348,ACCT0064,USER00264,login,2025-08-07T16:50:57.834381
EVT002349,ACCT0140,USER00280,login,2025-05-24T10:02:57.834381
EVT002350,ACCT0044,USER00402,feat_A,2025-09-03T01:19:57.834381
EVT002351,ACCT0084,USER00660,api_call,2025-09-26T09:58:57.834381
EVT002352,ACCT0030,USER00856,login,2025-06-08T19:45:57.834381
EVT002353,ACCT0273,USER00235,api_call,2025-07-24T15:14:57.834381
EVT002354,ACCT0210,USER00422,feat_B,2025-06-03T23:56:57.834381
EVT002355,ACCT0185,USER00187,feat_A,2025-10-19T14:10:57.834381
EVT002356,ACCT0188,USER00028,login,2025-10-22T17:46:57.834381
EVT002357,ACCT0178,USER00779,login,2025-10-09T18:37:57.834381
EVT002358,ACCT0114,USER00732,api_call,2025-07-10T22:11:57.834381
EVT002359,ACCT0065,USER00342,login,2025-11-14T16:25:57.834381
EVT002360,ACCT0182,USER00316,api_call,2025-08-13T20:58:57.834381
EVT002361,ACCT0065,USER00210,login,2025-06-26T07:58:57.834381
EVT002362,ACCT0300,USER00731,login,2025-07-27T11:48:57.834381
EVT002363,ACCT0200,USER00205,feat_B,2025-05-30T06:42:57.834381
EVT002364,ACCT0070,USER00509,feat_B,2025-09-12T19:18:57.834381
EVT002365,ACCT0248,USER00583,login,2025-06-15T11:47:57.834381
EVT002366,ACCT0202,USER00462,feat_A,2025-07-09T06:37:57.834381
EVT002367,ACCT0285,USER00099,api_call,2025-10-22T23:45:57.834381
EVT002368,ACCT0110,USER00506,login,2025-09-05T08:07:57.834381
EVT002369,ACCT0031,USER00549,feat_B,2025-05-25T20:01:57.834381
EVT002370,ACCT0009,USER00970,api_call,2025-11-05T21:53:57.834381
EVT002371,ACCT0192,USER00933,api_call,2025-09-09T09:56:57.834381
EVT002372,ACCT0070,USER00689,login,2025-08-31T14:17:57.834381
EVT002373,ACCT0028,USER00428,api_call,2025-08-26T07:07:57.834381
EVT002374,ACCT0169,USER00179,feat_B,2025-06-06T16:12:57.834381
EVT002375,ACCT0138,USER00733,api_call,2025-09-30T06:42:57.834381
EVT002376,ACCT0049,USER00711,login,2025-08-05T15:20:57.834381
EVT002377,ACCT0131,USER00923,feat_A,2025-06-24T21:31:57.834381
EVT002378,ACCT0097,USER00151,feat_A,2025-09-15T09:54:57.834381
EVT002379,ACCT0004,USER00020,api_call,2025-05-30T15:42:57.834381
EVT002380,ACCT0045,USER00638,api_call,2025-06-18T20:12:57.834381
EVT002381,ACCT0042,USER00207,feat_A,2025-08-01T01:32:57.834381
EVT002382,ACCT0174,USER00387,api_call,2025-10-18T19:55:57.834381
EVT002383,ACCT0199,USER00505,feat_A,2025-08-13T17:35:57.834381
EVT002384,ACCT0299,USER00656,feat_A,2025-09-22T15:31:57.834381
EVT002385,ACCT0039,USER00791,feat_A,2025-09-26T15:46:57.834381
EVT002386,ACCT0057,USER00488,feat_B,2025-10-27T11:53:57.834381
EVT002387,ACCT0085,USER00045,login,2025-10-18T05:31:57.834381
EVT002388,ACCT0080,USER00296,feat_B,2025-06-09T17:48:57.834381
EVT002389,ACCT0162,USER00401,feat_B,2025-09-04T10:51:57.834381
EVT002390,ACCT0163,USER00067,api_call,2025-08-21T20:55:57.834381
EVT002391,ACCT0162,USER00803,feat_B,2025-09-25T07:52:57.834381
EVT002392,ACCT0274,USER00304,login,2025-07-07T17:33:57.834381
EVT002393,ACCT0276,USER00626,feat_A,2025-06-26T07:51:57.834381
EVT002394,ACCT0104,USER00649,feat_B,2025-05-31T15:38:57.834381
EVT002395,ACCT0085,USER00596,feat_B,2025-09-17T23:31:57.834381
EVT002396,ACCT0134,USER00632,feat_B,2025-07-04T14:24:57.834381
EVT002397,ACCT0038,USER00790,api_call,2025-10-06T01:52:57.834381
EVT002398,ACCT0281,USER00840,feat_A,2025-07-29T23:51:57.834381
EVT002399,ACCT0096,USER00044,api_call,2025-07-27T23:48:57.834381
EVT002400,ACCT0115,USER00714,feat_B,2025-09-17T03:12:57.834381
EVT002401,ACCT0008,USER00999,api_call,2025-10-02T16:04:57.834381
EVT002402,ACCT0237,USER00045,api_call,2025-06-04T04:01:57.834381
EVT002403,ACCT0224,USER00586,api_call,2025-11-05T22:20:57.834381
EVT002404,ACCT0209,USER00757,api_call,2025-08-28T23:21:57.834381
EVT002405,ACCT0124,USER00456,feat_A,2025-06-25T16:29:57.834381
EVT002406,ACCT0092,USER00448,api_call,2025-08-09T18:53:57.834381
EVT002407,ACCT0190,USER00327,login,2025-10-08T20:32:57.834381
EVT002408,ACCT0241,USER00966,login,2025-10-29T12:36:57.834381
EVT002409,ACCT0082,USER00945,login,2025-06-29T09:06:57.834381
EVT002410,ACCT0095,USER00470,login,2025-08-12T03:18:57.834381
EVT002411,ACCT0026,USER00342,feat_B,2025-09-06T04:04:57.834381
EVT002412,ACCT0291,USER00039,feat_B,2025-06-15T10:44:57.834381
EVT002413,ACCT0172,USER00468,feat_B,2025-10-24T13:13:57.834381
EVT002414,ACCT0173,USER00457,login,2025-07-01T17:28:57.834381
EVT002415,ACCT0146,USER00761,login,2025-08-22T14:57:57.834381
EVT002416,ACCT0218,USER00173,api_call,2025-07-05T07:15:57.834381
EVT002417,ACCT0132,USER00455,api_call,2025-09-05T11:00:57.834381
EVT002418,ACCT0199,USER00362,feat_B,2025-05-23T00:14:57.834381
EVT002419,ACCT0241,USER00240,feat_A,2025-10-14T14:18:57.834381
EVT002420,ACCT0218,USER00243,feat_A,2025-06-30T03:18:57.834381
EVT002421,ACCT0040,USER00097,feat_A,2025-10-27T10:27:57.834381
EVT002422,ACCT0269,USER01000,api_call,2025-05-26T16:20:57.834381
EVT002423,ACCT0056,USER00356,api_call,2025-05-22T09:30:57.834381
EVT002424,ACCT0221,USER00546,feat_B,2025-08-25T01:18:57.834381
EVT002425,ACCT0100,USER00233,api_call,2025-08-16T10:29:57.834381
EVT002426,ACCT0250,USER00085,feat_B,2025-09-06T17:20:57.834381
EVT002427,ACCT0136,USER00625,login,2025-05-29T08:54:57.834381
EVT002428,ACCT0224,USER00904,login,2025-10-03T05:05:57.834381
EVT002429,ACCT0151,USER00248,feat_A,2025-07-28T07:53:57.834381
EVT002430,ACCT0191,USER00714,feat_B,2025-10-26T11:56:57.834381
EVT002431,ACCT0045,USER00850,api_call,2025-09-16T10:05:57.834381
EVT002432,ACCT0098,USER00366,login,2025-10-22T18:06:57.834381
EVT002433,ACCT0008,USER00651,feat_B,2025-05-25T20:02:57.834381
EVT002434,ACCT0053,USER00448,api_call,2025-06-18T06:38:57.834381
EVT002435,ACCT0201,USER00061,api_call,2025-07-27T03:10:57.834381
EVT002436,ACCT0111,USER00601,login,2025-07-28T05:57:57.834381
EVT002437,ACCT0294,USER00143,api_call,2025-08-11T23:44:57.834381
EVT002438,ACCT0017,USER00194,feat_B,2025-10-06T11:33:57.834381
EVT002439,ACCT0269,USER00464,feat_A,2025-08-31T03:48:57.834381
EVT002440,ACCT0156,USER00850,api_call,2025-11-09T17:33:57.834381
EVT002441,ACCT0260,USER00354,feat_A,2025-09-24T16:17:57.834381
EVT002442,ACCT0132,USER00407,feat_A,2025-08-08T20:29:57.834381
EVT002443,ACCT0112,USER00958,api_call,2025-06-18T02:36:57.834381
EVT002444,ACCT0263,USER00442,api_call,2025-06-14T17:56:57.834381
EVT002445,ACCT0257,USER00685,feat_A,2025-11-08T07:08:57.834381
EVT002446,ACCT0199,USER00511,api_call,2025-07-20T09:11:57.834381
EVT002447,ACCT0080,USER00297,api_call,2025-06-20T18:43:57.834381
EVT002448,ACCT0187,USER00733,feat_B,2025-11-12T22:06:57.834381
EVT002449,ACCT0013,USER00138,login,2025-09-10T16:42:57.834381
EVT002450,ACCT0018,USER00241,feat_B,2025-07-26T03:39:57.834381
EVT002451,ACCT0136,USER00332,feat_A,2025-11-09T07:16:57.834381
EVT002452,ACCT0168,USER00347,feat_A,2025-11-01T01:51:57.834381
EVT002453,ACCT0149,USER00945,feat_B,2025-10-14T08:29:57.834381
EVT002454,ACCT0083,USER00908,feat_B,2025-05-31T18:41:57.834381
EVT002455,ACCT0206,USER00059,feat_B,2025-07-18T17:48:57.834381
EVT002456,ACCT0079,USER00161,login,2025-05-25T10:17:57.834381
EVT002457,ACCT0273,USER00435,login,2025-10-06T02:34:57.834381
EVT002458,ACCT0157,USER00909,feat_A,2025-10-18T23:20:57.834381
EVT002459,ACCT0275,USER00533,login,2025-08-14T01:46:57.834381
EVT002460,ACCT0067,USER00190,login,2025-06-30T01:17:57.834381
EVT002461,ACCT0205,USER00191,feat_B,2025-08-18T08:53:57.834381
EVT002462,ACCT0260,USER00046,api_call,2025-06-26T15:53:57.834381
EVT002463,ACCT0267,USER00648,api_call,2025-08-19T16:11:57.834381
EVT002464,ACCT0260,USER00747,login,2025-06-12T22:46:57.834381
EVT002465,ACCT0227,USER00539,login,2025-06-15T21:02:57.834381
EVT002466,ACCT0028,USER00943,feat_A,2025-10-20T05:07:57.834381
EVT002467,ACCT0114,USER00384,api_call,2025-09-24T17:44:57.834381
EVT002468,ACCT0114,USER00228,api_call,2025-06-02T02:43:57.834381
EVT002469,ACCT0222,USER00064,feat_B,2025-11-07T03:51:57.834381
EVT002470,ACCT0297,USER00551,feat_B,2025-07-12T11:30:57.834381
EVT002471,ACCT0096,USER00479,feat_A,2025-07-06T14:20:57.834381
EVT002472,ACCT0298,USER00013,feat_A,2025-06-12T22:18:57.834381
EVT002473,ACCT0180,USER00765,feat_A,2025-07-30T17:53:57.834381
EVT002474,ACCT0066,USER00584,feat_B,2025-11-02T13:52:57.834381
EVT002475,ACCT0232,USER00885,feat_A,2025-05-19T15:24:57.834381
EVT002476,ACCT0005,USER00135,api_call,2025-07-09T22:27:57.834381
EVT002477,ACCT0006,USER00649,feat_B,2025-11-09T09:00:57.834381
EVT002478,ACCT0005,USER00607,feat_A,2025-07-21T14:00:57.834381
EVT002479,ACCT0222,USER00872,feat_B,2025-09-26T12:13:57.834381
EVT002480,ACCT0289,USER00324,feat_A,2025-10-30T09:58:57.834381
EVT002481,ACCT0020,USER00468,api_call,2025-05-26T16:48:57.834381
EVT002482,ACCT0034,USER00041,feat_B,2025-09-20T09:27:57.834381
EVT002483,ACCT0053,USER00679,login,2025-09-21T19:56:57.834381
EVT002484,ACCT0081,USER00076,api_call,2025-10-19T10:50:57.834381
EVT002485,ACCT0221,USER00715,feat_A,2025-10-02T09:27:57.834381
EVT002486,ACCT0169,USER00578,feat_A,2025-06-05T03:16:57.834381
EVT002487,ACCT0258,USER00945,feat_A,2025-06-08T06:41:57.834381
EVT002488,ACCT0026,USER00595,feat_A,2025-07-01T06:45:57.834381
EVT002489,ACCT0108,USER00229,api_call,2025-10-07T18:23:57.834381
EVT002490,ACCT0147,USER00809,feat_A,2025-10-05T09:44:57.834381
EVT002491,ACCT0119,USER00110,feat_A,2025-07-31T16:16:57.834381
EVT002492,ACCT0242,USER00662,feat_A,2025-06-18T09:51:57.834381
EVT002493,ACCT0178,USER00395,feat_A,2025-11-12T14:30:57.834381
EVT002494,ACCT0142,USER00391,feat_B,2025-06-08T13:35:57.834381
EVT002495,ACCT0176,USER00437,feat_B,2025-09-24T05:42:57.834381
EVT002496,ACCT0018,USER00133,feat_A,2025-10-05T05:59:57.834381
EVT002497,ACCT0053,USER00538,api_call,2025-05-27T01:56:57.834381
EVT002498,ACCT0189,USER00984,login,2025-09-17T18:59:57.834381
EVT002499,ACCT0051,USER00033,feat_A,2025-11-10T11:57:57.834381
EVT002500,ACCT0264,USER00918,feat_A,2025-07-28T02:05:57.834381
EVT002501,ACCT0183,USER00969,api_call,2025-09-25T04:17:57.834381
EVT002502,ACCT0056,USER00598,login,2025-10-02T08:41:57.834381
EVT002503,ACCT0196,USER00974,feat_A,2025-07-10T13:30:57.834381
EVT002504,ACCT0004,USER00767,login,2025-05-23T22:55:57.834381
EVT002505,ACCT0213,USER00786,api_call,2025-10-07T14:29:57.834381
EVT002506,ACCT0174,USER00286,api_call,2025-10-17T12:40:57.834381
EVT002507,ACCT0214,USER00822,feat_B,2025-06-16T06:10:57.834381
EVT002508,ACCT0226,USER00694,feat_A,2025-06-11T03:16:57.834381
EVT002509,ACCT0084,USER00481,feat_B,2025-06-28T15:34:57.834381
EVT002510,ACCT0016,USER00809,login,2025-10-05T00:10:57.834381
EVT002511,ACCT0256,USER00130,feat_B,2025-06-23T13:23:57.834381
EVT002512,ACCT0177,USER00958,api_call,2025-11-10T20:28:57.834381
EVT002513,ACCT0256,USER00977,feat_B,2025-07-07T16:55:57.834381
EVT002514,ACCT0104,USER00147,feat_B,2025-11-12T23:17:57.834381
EVT002515,ACCT0173,USER00385,feat_B,2025-07-20T22:41:57.834381
EVT002516,ACCT0001,USER00477,feat_B,2025-10-12T22:02:57.834381
EVT002517,ACCT0261,USER00309,feat_B,2025-10-02T17:35:57.834381
EVT002518,ACCT0008,USER00303,api_call,2025-10-22T00:34:57.834381
EVT002519,ACCT0034,USER00495,api_call,2025-07-18T10:01:57.834381
EVT002520,ACCT0007,USER00073,api_call,2025-09-22T14:18:57.834381
EVT002521,ACCT0062,USER00748,feat_B,2025-08-08T07:46:57.834381
EVT002522,ACCT0224,USER00351,api_call,2025-08-20T21:17:57.834381
EVT002523,ACCT0283,USER00996,feat_A,2025-08-31T22:13:57.834381
EVT002524,ACCT0281,USER00576,feat_A,2025-11-12T18:49:57.834381
EVT002525,ACCT0126,USER00645,feat_A,2025-11-02T15:24:57.834381
EVT002526,ACCT0217,USER00245,api_call,2025-09-05T02:58:57.834381
EVT002527,ACCT0109,USER00393,feat_B,2025-05-20T02:56:57.834381
EVT002528,ACCT0081,USER00716,api_call,2025-07-13T13:46:57.834381
EVT002529,ACCT0057,USER00372,login,2025-07-07T04:42:57.834381
EVT002530,ACCT0194,USER00937,feat_B,2025-10-08T15:52:57.834381
EVT002531,ACCT0168,USER00849,api_call,2025-06-02T00:32:57.834381
EVT002532,ACCT0234,USER00401,feat_B,2025-10-28T01:53:57.834381
EVT002533,ACCT0151,USER00510,api_call,2025-11-13T10:43:57.834381
EVT002534,ACCT0032,USER00597,api_call,2025-06-08T16:25:57.834381
EVT002535,ACCT0136,USER00378,feat_B,2025-11-05T08:59:57.834381
EVT002536,ACCT0204,USER00177,feat_B,2025-09-24T10:19:57.834381
EVT002537,ACCT0162,USER00279,login,2025-06-14T01:17:57.834381
EVT002538,ACCT0051,USER00926,login,2025-10-08T13:18:57.834381
EVT002539,ACCT0295,USER00147,login,2025-05-20T05:42:57.834381
EVT002540,ACCT0226,USER00557,login,2025-06-19T13:20:57.834381
EVT002541,ACCT0269,USER00611,api_call,2025-07-18T09:02:57.834381
EVT002542,ACCT0271,USER00610,api_call,2025-10-31T23:35:57.834381
EVT002543,ACCT0273,USER00497,login,2025-11-14T04:20:57.834381
EVT002544,ACCT0035,USER00429,feat_B,2025-08-18T12:10:57.834381
EVT002545,ACCT0215,USER00683,feat_B,2025-11-12T07:48:57.834381
EVT002546,ACCT0244,USER00337,feat_A,2025-10-28T22:42:57.834381
EVT002547,ACCT0177,USER00325,feat_A,2025-08-26T15:52:57.834381
EVT002548,ACCT0288,USER00638,api_call,2025-09-01T17:50:57.834381
EVT002549,ACCT0287,USER00383,feat_B,2025-09-14T21:42:57.834381
EVT002550,ACCT0297,USER00262,api_call,2025-10-28T16:04:57.834381
EVT002551,ACCT0226,USER00682,feat_B,2025-09-27T10:17:57.834381
EVT002552,ACCT0090,USER00714,feat_A,2025-06-05T08:11:57.834381
EVT002553,ACCT0067,USER00111,api_call,2025-10-18T07:38:57.834381
EVT002554,ACCT0210,USER00968,login,2025-08-16T06:28:57.834381
EVT002555,ACCT0198,USER00258,feat_B,2025-08-30T14:06:57.834381
EVT002556,ACCT0115,USER00388,feat_A,2025-08-03T11:40:57.834381
EVT002557,ACCT0178,USER00432,api_call,2025-07-19T04:13:57.834381
EVT002558,ACCT0048,USER00672,api_call,2025-08-10T16:36:57.834381
EVT002559,ACCT0087,USER00788,feat_A,2025-11-09T22:17:57.834381
EVT002560,ACCT0020,USER00221,feat_B,2025-07-09T04:32:57.834381
EVT002561,ACCT0190,USER00202,feat_A,2025-10-14T17:49:57.834381
EVT002562,ACCT0272,USER00036,login,2025-06-28T12:26:57.834381
EVT002563,ACCT0277,USER00445,feat_B,2025-06-14T17:45:57.834381
EVT002564,ACCT0005,USER00174,feat_B,2025-06-13T16:59:57.834381
EVT002565,ACCT0043,USER00852,feat_A,2025-05-22T12:55:57.834381
EVT002566,ACCT0208,USER00988,login,2025-06-19T14:55:57.834381
EVT002567,ACCT0191,USER00393,feat_B,2025-05-21T15:06:57.834381
EVT002568,ACCT0282,USER00754,feat_A,2025-09-01T22:31:57.834381
EVT002569,ACCT0298,USER00150,feat_B,2025-10-26T14:51:57.834381
EVT002570,ACCT0189,USER00044,api_call,2025-07-17T16:42:57.834381
EVT002571,ACCT0156,USER00543,feat_B,2025-10-05T05:45:57.834381
EVT002572,ACCT0291,USER00792,feat_B,2025-11-11T19:14:57.834381
EVT002573,ACCT0265,USER00707,login,2025-06-29T16:02:57.834381
EVT002574,ACCT0224,USER00767,login,2025-09-12T14:13:57.834381
EVT002575,ACCT0067,USER00968,feat_A,2025-07-27T04:24:57.834381
EVT002576,ACCT0080,USER00044,feat_A,2025-08-31T13:13:57.834381
EVT002577,ACCT0229,USER00779,feat_A,2025-08-09T20:55:57.834381
EVT002578,ACCT0157,USER00527,feat_A,2025-07-03T17:51:57.834381
EVT002579,ACCT0263,USER00438,feat_B,2025-06-10T20:16:57.834381
EVT002580,ACCT0223,USER00866,api_call,2025-10-23T22:56:57.834381
EVT002581,ACCT0069,USER00289,api_call,2025-07-15T05:08:57.834381
EVT002582,ACCT0009,USER00728,feat_A,2025-11-07T22:38:57.834381
EVT002583,ACCT0044,USER00766,api_call,2025-10-23T09:34:57.834381
EVT002584,ACCT0164,USER00063,api_call,2025-10-14T00:45:57.834381
EVT002585,ACCT0224,USER00391,feat_B,2025-09-23T23:12:57.834381
EVT002586,ACCT0235,USER00821,feat_A,2025-05-30T03:03:57.834381
EVT002587,ACCT0072,USER00462,feat_A,2025-08-17T21:23:57.834381
EVT002588,ACCT0002,USER00410,feat_B,2025-05-21T05:43:57.834381
EVT002589,ACCT0050,USER00157,feat_A,2025-09-09T09:01:57.834381
EVT002590,ACCT0146,USER00767,api_call,2025-08-02T02:08:57.834381
EVT002591,ACCT0286,USER00505,api_call,2025-10-17T21:48:57.834381
EVT002592,ACCT0112,USER00019,feat_A,2025-06-24T22:49:57.834381
EVT002593,ACCT0116,USER00593,feat_B,2025-07-15T00:51:57.834381
EVT002594,ACCT0009,USER00510,feat_A,2025-07-12T02:23:57.834381
EVT002595,ACCT0105,USER00204,login,2025-09-14T06:22:57.834381
EVT002596,ACCT0192,USER00833,feat_A,2025-06-11T02:51:57.834381
EVT002597,ACCT0185,USER00910,login,2025-10-19T12:29:57.834381
EVT002598,ACCT0063,USER00300,feat_B,2025-09-03T23:36:57.834381
EVT002599,ACCT0097,USER00700,api_call,2025-05-21T03:41:57.834381
EVT002600,ACCT0154,USER00448,feat_A,2025-06-19T00:40:57.834381
EVT002601,ACCT0011,USER00718,feat_A,2025-07-26T02:33:57.834381
EVT002602,ACCT0004,USER00676,api_call,2025-08-14T06:03:57.834381
EVT002603,ACCT0288,USER00536,feat_B,2025-09-01T23:59:57.834381
EVT002604,ACCT0233,USER00035,login,2025-08-02T16:06:57.834381
EVT002605,ACCT0018,USER00108,api_call,2025-10-25T17:58:57.834381
EVT002606,ACCT0090,USER00861,feat_A,2025-05-27T20:52:57.834381
EVT002607,ACCT0299,USER00245,login,2025-09-29T20:09:57.834381
EVT002608,ACCT0087,USER00896,feat_B,2025-06-29T07:54:57.834381
EVT002609,ACCT0149,USER00995,feat_B,2025-06-05T19:45:57.834381
EVT002610,ACCT0022,USER00734,feat_A,2025-09-04T16:39:57.834381
EVT002611,ACCT0283,USER00750,api_call,2025-07-04T02:33:57.834381
EVT002612,ACCT0112,USER00268,api_call,2025-07-16T11:15:57.834381
EVT002613,ACCT0293,USER00218,api_call,2025-09-07T04:20:57.834381
